id,route_id,bus_id,scheduled_start_time,actual_start_time,scheduled_end_time,actual_end_time,status,created_at
5122,5,16,2025-08-19 11:30:00.289746,2025-08-19 11:30:00.289746,2025-08-19 12:10:00.289746,2025-08-19 12:10:00.289746,completed,2025-09-13 20:33:09.476031
5123,5,18,2025-08-19 12:00:00.289746,2025-08-19 12:00:00.289746,2025-08-19 12:40:00.289746,2025-08-19 12:40:00.289746,completed,2025-09-13 20:33:09.476031
5124,5,18,2025-08-19 12:30:00.289746,2025-08-19 12:31:00.289746,2025-08-19 13:10:00.289746,2025-08-19 13:11:00.289746,completed,2025-09-13 20:33:09.476031
5125,5,16,2025-08-19 13:00:00.289746,2025-08-19 13:00:00.289746,2025-08-19 13:40:00.289746,2025-08-19 13:40:00.289746,completed,2025-09-13 20:33:09.476031
5126,5,18,2025-08-19 13:30:00.289746,2025-08-19 13:30:00.289746,2025-08-19 14:10:00.289746,2025-08-19 14:10:00.289746,completed,2025-09-13 20:33:09.476031
5127,5,16,2025-08-19 14:00:00.289746,2025-08-19 14:00:00.289746,2025-08-19 14:40:00.289746,2025-08-19 14:40:00.289746,completed,2025-09-13 20:33:09.476031
5128,5,18,2025-08-19 14:30:00.289746,2025-08-19 14:30:00.289746,2025-08-19 15:10:00.289746,2025-08-19 15:10:00.289746,completed,2025-09-13 20:33:09.476031
5129,5,18,2025-08-19 15:00:00.289746,2025-08-19 15:00:00.289746,2025-08-19 15:40:00.289746,2025-08-19 15:40:00.289746,completed,2025-09-13 20:33:09.476031
5130,5,17,2025-08-19 15:30:00.289746,2025-08-19 15:30:00.289746,2025-08-19 16:10:00.289746,2025-08-19 16:10:00.289746,completed,2025-09-13 20:33:09.476031
5131,5,17,2025-08-19 16:00:00.289746,2025-08-19 16:00:00.289746,2025-08-19 16:40:00.289746,2025-08-19 16:40:00.289746,completed,2025-09-13 20:33:09.476031
5132,5,18,2025-08-19 16:30:00.289746,2025-08-19 16:30:00.289746,2025-08-19 17:10:00.289746,2025-08-19 17:10:00.289746,completed,2025-09-13 20:33:09.476031
5133,5,15,2025-08-19 17:00:00.289746,2025-08-19 17:00:00.289746,2025-08-19 17:40:00.289746,2025-08-19 17:40:00.289746,completed,2025-09-13 20:33:09.476031
5134,5,16,2025-08-19 17:15:00.289746,2025-08-19 17:15:00.289746,2025-08-19 17:55:00.289746,2025-08-19 17:55:00.289746,completed,2025-09-13 20:33:09.476031
5135,5,15,2025-08-19 17:30:00.289746,2025-08-19 17:36:00.289746,2025-08-19 18:10:00.289746,2025-08-19 18:16:00.289746,completed,2025-09-13 20:33:09.476031
5136,5,17,2025-08-19 17:45:00.289746,2025-08-19 17:45:00.289746,2025-08-19 18:25:00.289746,2025-08-19 18:25:00.289746,completed,2025-09-13 20:33:09.476031
5137,5,18,2025-08-19 18:00:00.289746,2025-08-19 18:00:00.289746,2025-08-19 18:40:00.289746,2025-08-19 18:40:00.289746,completed,2025-09-13 20:33:09.476031
5138,5,15,2025-08-19 18:15:00.289746,2025-08-19 18:15:00.289746,2025-08-19 18:55:00.289746,2025-08-19 18:55:00.289746,completed,2025-09-13 20:33:09.476031
5139,5,16,2025-08-19 18:30:00.289746,2025-08-19 18:30:00.289746,2025-08-19 19:10:00.289746,2025-08-19 19:10:00.289746,completed,2025-09-13 20:33:09.476031
5140,5,16,2025-08-19 18:45:00.289746,2025-08-19 18:45:00.289746,2025-08-19 19:25:00.289746,2025-08-19 19:25:00.289746,completed,2025-09-13 20:33:09.476031
5141,5,17,2025-08-19 19:00:00.289746,2025-08-19 19:00:00.289746,2025-08-19 19:40:00.289746,2025-08-19 19:40:00.289746,completed,2025-09-13 20:33:09.476031
5142,5,18,2025-08-19 19:15:00.289746,2025-08-19 19:22:00.289746,2025-08-19 19:55:00.289746,2025-08-19 20:02:00.289746,completed,2025-09-13 20:33:09.476031
5143,5,17,2025-08-19 19:30:00.289746,2025-08-19 19:30:00.289746,2025-08-19 20:10:00.289746,2025-08-19 20:10:00.289746,completed,2025-09-13 20:33:09.476031
5144,5,18,2025-08-19 19:45:00.289746,2025-08-19 19:45:00.289746,2025-08-19 20:25:00.289746,2025-08-19 20:25:00.289746,completed,2025-09-13 20:33:09.476031
5145,5,18,2025-08-19 20:00:00.289746,2025-08-19 20:00:00.289746,2025-08-19 20:40:00.289746,2025-08-19 20:40:00.289746,completed,2025-09-13 20:33:09.476031
5146,5,17,2025-08-19 20:30:00.289746,2025-08-19 20:30:00.289746,2025-08-19 21:10:00.289746,2025-08-19 21:10:00.289746,completed,2025-09-13 20:33:09.476031
5147,5,18,2025-08-19 21:00:00.289746,2025-08-19 21:00:00.289746,2025-08-19 21:40:00.289746,2025-08-19 21:40:00.289746,completed,2025-09-13 20:33:09.476031
5148,5,18,2025-08-19 21:30:00.289746,2025-08-19 21:30:00.289746,2025-08-19 22:10:00.289746,2025-08-19 22:10:00.289746,completed,2025-09-13 20:33:09.476031
5149,5,17,2025-08-20 06:00:00.289746,2025-08-20 06:00:00.289746,2025-08-20 06:40:00.289746,2025-08-20 06:40:00.289746,completed,2025-09-13 20:33:09.476031
5150,5,17,2025-08-20 06:30:00.289746,2025-08-20 06:30:00.289746,2025-08-20 07:10:00.289746,2025-08-20 07:10:00.289746,completed,2025-09-13 20:33:09.476031
5151,5,15,2025-08-20 07:00:00.289746,2025-08-20 07:00:00.289746,2025-08-20 07:40:00.289746,2025-08-20 07:40:00.289746,completed,2025-09-13 20:33:09.476031
5152,5,15,2025-08-20 07:15:00.289746,2025-08-20 07:18:00.289746,2025-08-20 07:55:00.289746,2025-08-20 07:58:00.289746,completed,2025-09-13 20:33:09.476031
5153,5,17,2025-08-20 07:30:00.289746,2025-08-20 07:36:00.289746,2025-08-20 08:10:00.289746,2025-08-20 08:16:00.289746,completed,2025-09-13 20:33:09.476031
5154,5,16,2025-08-20 07:45:00.289746,2025-08-20 07:45:00.289746,2025-08-20 08:25:00.289746,2025-08-20 08:25:00.289746,completed,2025-09-13 20:33:09.476031
5155,5,18,2025-08-20 08:00:00.289746,2025-08-20 08:00:00.289746,2025-08-20 08:40:00.289746,2025-08-20 08:40:00.289746,completed,2025-09-13 20:33:09.476031
5156,5,17,2025-08-20 08:15:00.289746,2025-08-20 08:18:00.289746,2025-08-20 08:55:00.289746,2025-08-20 08:58:00.289746,completed,2025-09-13 20:33:09.476031
5157,5,15,2025-08-20 08:30:00.289746,2025-08-20 08:30:00.289746,2025-08-20 09:10:00.289746,2025-08-20 09:10:00.289746,completed,2025-09-13 20:33:09.476031
5158,5,15,2025-08-20 08:45:00.289746,2025-08-20 08:45:00.289746,2025-08-20 09:25:00.289746,2025-08-20 09:25:00.289746,completed,2025-09-13 20:33:09.476031
5159,5,17,2025-08-20 09:00:00.289746,2025-08-20 09:00:00.289746,2025-08-20 09:40:00.289746,2025-08-20 09:40:00.289746,completed,2025-09-13 20:33:09.476031
5160,5,18,2025-08-20 09:15:00.289746,2025-08-20 09:15:00.289746,2025-08-20 09:55:00.289746,2025-08-20 09:55:00.289746,completed,2025-09-13 20:33:09.476031
5161,5,15,2025-08-20 09:30:00.289746,2025-08-20 09:30:00.289746,2025-08-20 10:10:00.289746,2025-08-20 10:10:00.289746,completed,2025-09-13 20:33:09.476031
5162,5,17,2025-08-20 09:45:00.289746,2025-08-20 09:45:00.289746,2025-08-20 10:25:00.289746,2025-08-20 10:25:00.289746,completed,2025-09-13 20:33:09.476031
5163,5,18,2025-08-20 10:00:00.289746,2025-08-20 10:00:00.289746,2025-08-20 10:40:00.289746,2025-08-20 10:40:00.289746,completed,2025-09-13 20:33:09.476031
5164,5,16,2025-08-20 10:30:00.289746,2025-08-20 10:30:00.289746,2025-08-20 11:10:00.289746,2025-08-20 11:10:00.289746,completed,2025-09-13 20:33:09.476031
5165,5,17,2025-08-20 11:00:00.289746,2025-08-20 11:00:00.289746,2025-08-20 11:40:00.289746,2025-08-20 11:40:00.289746,completed,2025-09-13 20:33:09.476031
5166,5,18,2025-08-20 11:30:00.289746,2025-08-20 11:30:00.289746,2025-08-20 12:10:00.289746,2025-08-20 12:10:00.289746,completed,2025-09-13 20:33:09.476031
5167,5,18,2025-08-20 12:00:00.289746,2025-08-20 12:00:00.289746,2025-08-20 12:40:00.289746,2025-08-20 12:40:00.289746,completed,2025-09-13 20:33:09.476031
5168,5,18,2025-08-20 12:30:00.289746,2025-08-20 12:30:00.289746,2025-08-20 13:10:00.289746,2025-08-20 13:10:00.289746,completed,2025-09-13 20:33:09.476031
5169,5,18,2025-08-20 13:00:00.289746,2025-08-20 13:07:00.289746,2025-08-20 13:40:00.289746,2025-08-20 13:47:00.289746,completed,2025-09-13 20:33:09.476031
5170,5,15,2025-08-20 13:30:00.289746,2025-08-20 13:30:00.289746,2025-08-20 14:10:00.289746,2025-08-20 14:10:00.289746,completed,2025-09-13 20:33:09.476031
5171,5,18,2025-08-20 14:00:00.289746,2025-08-20 14:00:00.289746,2025-08-20 14:40:00.289746,2025-08-20 14:40:00.289746,completed,2025-09-13 20:33:09.476031
5172,5,18,2025-08-20 14:30:00.289746,2025-08-20 14:30:00.289746,2025-08-20 15:10:00.289746,2025-08-20 15:10:00.289746,completed,2025-09-13 20:33:09.476031
5173,5,15,2025-08-20 15:00:00.289746,2025-08-20 15:00:00.289746,2025-08-20 15:40:00.289746,2025-08-20 15:40:00.289746,completed,2025-09-13 20:33:09.476031
5174,5,16,2025-08-20 15:30:00.289746,2025-08-20 15:30:00.289746,2025-08-20 16:10:00.289746,2025-08-20 16:10:00.289746,completed,2025-09-13 20:33:09.476031
5175,5,16,2025-08-20 16:00:00.289746,2025-08-20 16:01:00.289746,2025-08-20 16:40:00.289746,2025-08-20 16:41:00.289746,completed,2025-09-13 20:33:09.476031
5176,5,15,2025-08-20 16:30:00.289746,2025-08-20 16:34:00.289746,2025-08-20 17:10:00.289746,2025-08-20 17:14:00.289746,completed,2025-09-13 20:33:09.476031
5177,5,15,2025-08-20 17:00:00.289746,2025-08-20 17:00:00.289746,2025-08-20 17:40:00.289746,2025-08-20 17:40:00.289746,completed,2025-09-13 20:33:09.476031
5178,5,18,2025-08-20 17:15:00.289746,2025-08-20 17:15:00.289746,2025-08-20 17:55:00.289746,2025-08-20 17:55:00.289746,completed,2025-09-13 20:33:09.476031
5179,5,18,2025-08-20 17:30:00.289746,2025-08-20 17:30:00.289746,2025-08-20 18:10:00.289746,2025-08-20 18:10:00.289746,completed,2025-09-13 20:33:09.476031
5180,5,16,2025-08-20 17:45:00.289746,2025-08-20 17:45:00.289746,2025-08-20 18:25:00.289746,2025-08-20 18:25:00.289746,completed,2025-09-13 20:33:09.476031
5181,5,16,2025-08-20 18:00:00.289746,2025-08-20 18:00:00.289746,2025-08-20 18:40:00.289746,2025-08-20 18:40:00.289746,completed,2025-09-13 20:33:09.476031
5182,5,15,2025-08-20 18:15:00.289746,2025-08-20 18:15:00.289746,2025-08-20 18:55:00.289746,2025-08-20 18:55:00.289746,completed,2025-09-13 20:33:09.476031
5183,5,16,2025-08-20 18:30:00.289746,2025-08-20 18:30:00.289746,2025-08-20 19:10:00.289746,2025-08-20 19:10:00.289746,completed,2025-09-13 20:33:09.476031
5184,5,16,2025-08-20 18:45:00.289746,2025-08-20 18:45:00.289746,2025-08-20 19:25:00.289746,2025-08-20 19:25:00.289746,completed,2025-09-13 20:33:09.476031
5185,5,15,2025-08-20 19:00:00.289746,2025-08-20 19:02:00.289746,2025-08-20 19:40:00.289746,2025-08-20 19:42:00.289746,completed,2025-09-13 20:33:09.476031
5186,5,18,2025-08-20 19:15:00.289746,2025-08-20 19:22:00.289746,2025-08-20 19:55:00.289746,2025-08-20 20:02:00.289746,completed,2025-09-13 20:33:09.476031
5187,5,15,2025-08-20 19:30:00.289746,2025-08-20 19:30:00.289746,2025-08-20 20:10:00.289746,2025-08-20 20:10:00.289746,completed,2025-09-13 20:33:09.476031
5188,5,16,2025-08-20 19:45:00.289746,2025-08-20 19:49:00.289746,2025-08-20 20:25:00.289746,2025-08-20 20:29:00.289746,completed,2025-09-13 20:33:09.476031
5189,5,17,2025-08-20 20:00:00.289746,2025-08-20 20:05:00.289746,2025-08-20 20:40:00.289746,2025-08-20 20:45:00.289746,completed,2025-09-13 20:33:09.476031
5190,5,15,2025-08-20 20:30:00.289746,2025-08-20 20:30:00.289746,2025-08-20 21:10:00.289746,2025-08-20 21:10:00.289746,completed,2025-09-13 20:33:09.476031
5191,5,16,2025-08-20 21:00:00.289746,2025-08-20 21:02:00.289746,2025-08-20 21:40:00.289746,2025-08-20 21:42:00.289746,completed,2025-09-13 20:33:09.476031
5192,5,18,2025-08-20 21:30:00.289746,2025-08-20 21:30:00.289746,2025-08-20 22:10:00.289746,2025-08-20 22:10:00.289746,completed,2025-09-13 20:33:09.476031
5193,5,15,2025-08-21 06:00:00.289746,2025-08-21 06:00:00.289746,2025-08-21 06:40:00.289746,2025-08-21 06:40:00.289746,completed,2025-09-13 20:33:09.476031
5194,5,15,2025-08-21 06:30:00.289746,2025-08-21 06:30:00.289746,2025-08-21 07:10:00.289746,2025-08-21 07:10:00.289746,completed,2025-09-13 20:33:09.476031
5195,5,16,2025-08-21 07:00:00.289746,2025-08-21 07:04:00.289746,2025-08-21 07:40:00.289746,2025-08-21 07:44:00.289746,completed,2025-09-13 20:33:09.476031
5196,5,18,2025-08-21 07:15:00.289746,2025-08-21 07:15:00.289746,2025-08-21 07:55:00.289746,2025-08-21 07:55:00.289746,completed,2025-09-13 20:33:09.476031
5197,5,18,2025-08-21 07:30:00.289746,2025-08-21 07:30:00.289746,2025-08-21 08:10:00.289746,2025-08-21 08:10:00.289746,completed,2025-09-13 20:33:09.476031
5198,5,17,2025-08-21 07:45:00.289746,2025-08-21 07:45:00.289746,2025-08-21 08:25:00.289746,2025-08-21 08:25:00.289746,completed,2025-09-13 20:33:09.476031
5199,5,16,2025-08-21 08:00:00.289746,2025-08-21 08:00:00.289746,2025-08-21 08:40:00.289746,2025-08-21 08:40:00.289746,completed,2025-09-13 20:33:09.476031
5200,5,16,2025-08-21 08:15:00.289746,2025-08-21 08:15:00.289746,2025-08-21 08:55:00.289746,2025-08-21 08:55:00.289746,completed,2025-09-13 20:33:09.476031
5201,5,18,2025-08-21 08:30:00.289746,2025-08-21 08:30:00.289746,2025-08-21 09:10:00.289746,2025-08-21 09:10:00.289746,completed,2025-09-13 20:33:09.476031
5202,5,17,2025-08-21 08:45:00.289746,2025-08-21 08:45:00.289746,2025-08-21 09:25:00.289746,2025-08-21 09:25:00.289746,completed,2025-09-13 20:33:09.476031
5203,5,18,2025-08-21 09:00:00.289746,2025-08-21 09:00:00.289746,2025-08-21 09:40:00.289746,2025-08-21 09:40:00.289746,completed,2025-09-13 20:33:09.476031
5204,5,17,2025-08-21 09:15:00.289746,2025-08-21 09:15:00.289746,2025-08-21 09:55:00.289746,2025-08-21 09:55:00.289746,completed,2025-09-13 20:33:09.476031
5205,5,17,2025-08-21 09:30:00.289746,2025-08-21 09:30:00.289746,2025-08-21 10:10:00.289746,2025-08-21 10:10:00.289746,completed,2025-09-13 20:33:09.476031
5206,5,17,2025-08-21 09:45:00.289746,2025-08-21 09:45:00.289746,2025-08-21 10:25:00.289746,2025-08-21 10:25:00.289746,completed,2025-09-13 20:33:09.476031
5207,5,17,2025-08-21 10:00:00.289746,2025-08-21 10:00:00.289746,2025-08-21 10:40:00.289746,2025-08-21 10:40:00.289746,completed,2025-09-13 20:33:09.476031
5208,5,16,2025-08-21 10:30:00.289746,2025-08-21 10:36:00.289746,2025-08-21 11:10:00.289746,2025-08-21 11:16:00.289746,completed,2025-09-13 20:33:09.476031
5209,5,17,2025-08-21 11:00:00.289746,2025-08-21 11:00:00.289746,2025-08-21 11:40:00.289746,2025-08-21 11:40:00.289746,completed,2025-09-13 20:33:09.476031
5210,5,17,2025-08-21 11:30:00.289746,2025-08-21 11:30:00.289746,2025-08-21 12:10:00.289746,2025-08-21 12:10:00.289746,completed,2025-09-13 20:33:09.476031
5211,5,17,2025-08-21 12:00:00.289746,2025-08-21 12:00:00.289746,2025-08-21 12:40:00.289746,2025-08-21 12:40:00.289746,completed,2025-09-13 20:33:09.476031
5212,5,18,2025-08-21 12:30:00.289746,2025-08-21 12:30:00.289746,2025-08-21 13:10:00.289746,2025-08-21 13:10:00.289746,completed,2025-09-13 20:33:09.476031
5213,5,17,2025-08-21 13:00:00.289746,2025-08-21 13:07:00.289746,2025-08-21 13:40:00.289746,2025-08-21 13:47:00.289746,completed,2025-09-13 20:33:09.476031
5214,5,18,2025-08-21 13:30:00.289746,2025-08-21 13:31:00.289746,2025-08-21 14:10:00.289746,2025-08-21 14:11:00.289746,completed,2025-09-13 20:33:09.476031
5215,5,16,2025-08-21 14:00:00.289746,2025-08-21 14:00:00.289746,2025-08-21 14:40:00.289746,2025-08-21 14:40:00.289746,completed,2025-09-13 20:33:09.476031
5216,5,16,2025-08-21 14:30:00.289746,2025-08-21 14:30:00.289746,2025-08-21 15:10:00.289746,2025-08-21 15:10:00.289746,completed,2025-09-13 20:33:09.476031
5217,5,18,2025-08-21 15:00:00.289746,2025-08-21 15:00:00.289746,2025-08-21 15:40:00.289746,2025-08-21 15:40:00.289746,completed,2025-09-13 20:33:09.476031
5218,5,16,2025-08-21 15:30:00.289746,2025-08-21 15:30:00.289746,2025-08-21 16:10:00.289746,2025-08-21 16:10:00.289746,completed,2025-09-13 20:33:09.476031
5219,5,17,2025-08-21 16:00:00.289746,2025-08-21 16:00:00.289746,2025-08-21 16:40:00.289746,2025-08-21 16:40:00.289746,completed,2025-09-13 20:33:09.476031
5220,5,16,2025-08-21 16:30:00.289746,2025-08-21 16:30:00.289746,2025-08-21 17:10:00.289746,2025-08-21 17:10:00.289746,completed,2025-09-13 20:33:09.476031
5221,5,17,2025-08-21 17:00:00.289746,2025-08-21 17:00:00.289746,2025-08-21 17:40:00.289746,2025-08-21 17:40:00.289746,completed,2025-09-13 20:33:09.476031
5222,5,16,2025-08-21 17:15:00.289746,2025-08-21 17:15:00.289746,2025-08-21 17:55:00.289746,2025-08-21 17:55:00.289746,completed,2025-09-13 20:33:09.476031
5223,5,18,2025-08-21 17:30:00.289746,2025-08-21 17:30:00.289746,2025-08-21 18:10:00.289746,2025-08-21 18:10:00.289746,completed,2025-09-13 20:33:09.476031
5224,5,18,2025-08-21 17:45:00.289746,2025-08-21 17:51:00.289746,2025-08-21 18:25:00.289746,2025-08-21 18:31:00.289746,completed,2025-09-13 20:33:09.476031
5225,5,18,2025-08-21 18:00:00.289746,2025-08-21 18:00:00.289746,2025-08-21 18:40:00.289746,2025-08-21 18:40:00.289746,completed,2025-09-13 20:33:09.476031
5226,5,17,2025-08-21 18:15:00.289746,2025-08-21 18:15:00.289746,2025-08-21 18:55:00.289746,2025-08-21 18:55:00.289746,completed,2025-09-13 20:33:09.476031
5227,5,18,2025-08-21 18:30:00.289746,2025-08-21 18:30:00.289746,2025-08-21 19:10:00.289746,2025-08-21 19:10:00.289746,completed,2025-09-13 20:33:09.476031
5228,5,17,2025-08-21 18:45:00.289746,2025-08-21 18:45:00.289746,2025-08-21 19:25:00.289746,2025-08-21 19:25:00.289746,completed,2025-09-13 20:33:09.476031
5229,5,18,2025-08-21 19:00:00.289746,2025-08-21 19:00:00.289746,2025-08-21 19:40:00.289746,2025-08-21 19:40:00.289746,completed,2025-09-13 20:33:09.476031
5230,5,17,2025-08-21 19:15:00.289746,2025-08-21 19:15:00.289746,2025-08-21 19:55:00.289746,2025-08-21 19:55:00.289746,completed,2025-09-13 20:33:09.476031
5231,5,16,2025-08-21 19:30:00.289746,2025-08-21 19:30:00.289746,2025-08-21 20:10:00.289746,2025-08-21 20:10:00.289746,completed,2025-09-13 20:33:09.476031
5232,5,18,2025-08-21 19:45:00.289746,2025-08-21 19:45:00.289746,2025-08-21 20:25:00.289746,2025-08-21 20:25:00.289746,completed,2025-09-13 20:33:09.476031
5233,5,18,2025-08-21 20:00:00.289746,2025-08-21 20:00:00.289746,2025-08-21 20:40:00.289746,2025-08-21 20:40:00.289746,completed,2025-09-13 20:33:09.476031
5234,5,17,2025-08-21 20:30:00.289746,2025-08-21 20:30:00.289746,2025-08-21 21:10:00.289746,2025-08-21 21:10:00.289746,completed,2025-09-13 20:33:09.476031
5235,5,15,2025-08-21 21:00:00.289746,2025-08-21 21:07:00.289746,2025-08-21 21:40:00.289746,2025-08-21 21:47:00.289746,completed,2025-09-13 20:33:09.476031
5236,5,18,2025-08-21 21:30:00.289746,2025-08-21 21:30:00.289746,2025-08-21 22:10:00.289746,2025-08-21 22:10:00.289746,completed,2025-09-13 20:33:09.476031
5237,5,18,2025-08-22 06:00:00.289746,2025-08-22 06:00:00.289746,2025-08-22 06:40:00.289746,2025-08-22 06:40:00.289746,completed,2025-09-13 20:33:09.476031
5238,5,18,2025-08-22 06:30:00.289746,2025-08-22 06:30:00.289746,2025-08-22 07:10:00.289746,2025-08-22 07:10:00.289746,completed,2025-09-13 20:33:09.476031
5239,5,18,2025-08-22 07:00:00.289746,2025-08-22 07:00:00.289746,2025-08-22 07:40:00.289746,2025-08-22 07:40:00.289746,completed,2025-09-13 20:33:09.476031
5240,5,17,2025-08-22 07:15:00.289746,2025-08-22 07:15:00.289746,2025-08-22 07:55:00.289746,2025-08-22 07:55:00.289746,completed,2025-09-13 20:33:09.476031
5241,5,16,2025-08-22 07:30:00.289746,2025-08-22 07:30:00.289746,2025-08-22 08:10:00.289746,2025-08-22 08:10:00.289746,completed,2025-09-13 20:33:09.476031
5242,5,15,2025-08-22 07:45:00.289746,2025-08-22 07:52:00.289746,2025-08-22 08:25:00.289746,2025-08-22 08:32:00.289746,completed,2025-09-13 20:33:09.476031
5243,5,16,2025-08-22 08:00:00.289746,2025-08-22 08:00:00.289746,2025-08-22 08:40:00.289746,2025-08-22 08:40:00.289746,completed,2025-09-13 20:33:09.476031
5244,5,17,2025-08-22 08:15:00.289746,2025-08-22 08:23:00.289746,2025-08-22 08:55:00.289746,2025-08-22 09:03:00.289746,completed,2025-09-13 20:33:09.476031
5245,5,16,2025-08-22 08:30:00.289746,2025-08-22 08:40:00.289746,2025-08-22 09:10:00.289746,2025-08-22 09:20:00.289746,completed,2025-09-13 20:33:09.476031
5246,5,16,2025-08-22 08:45:00.289746,2025-08-22 08:45:00.289746,2025-08-22 09:25:00.289746,2025-08-22 09:25:00.289746,completed,2025-09-13 20:33:09.476031
5247,5,15,2025-08-22 09:00:00.289746,2025-08-22 09:00:00.289746,2025-08-22 09:40:00.289746,2025-08-22 09:40:00.289746,completed,2025-09-13 20:33:09.476031
5248,5,15,2025-08-22 09:15:00.289746,2025-08-22 09:15:00.289746,2025-08-22 09:55:00.289746,2025-08-22 09:55:00.289746,completed,2025-09-13 20:33:09.476031
5249,5,18,2025-08-22 09:30:00.289746,2025-08-22 09:30:00.289746,2025-08-22 10:10:00.289746,2025-08-22 10:10:00.289746,completed,2025-09-13 20:33:09.476031
5250,5,17,2025-08-22 09:45:00.289746,2025-08-22 09:45:00.289746,2025-08-22 10:25:00.289746,2025-08-22 10:25:00.289746,completed,2025-09-13 20:33:09.476031
5251,5,18,2025-08-22 10:00:00.289746,2025-08-22 10:00:00.289746,2025-08-22 10:40:00.289746,2025-08-22 10:40:00.289746,completed,2025-09-13 20:33:09.476031
5252,5,17,2025-08-22 10:30:00.289746,2025-08-22 10:30:00.289746,2025-08-22 11:10:00.289746,2025-08-22 11:10:00.289746,completed,2025-09-13 20:33:09.476031
5253,5,17,2025-08-22 11:00:00.289746,2025-08-22 11:03:00.289746,2025-08-22 11:40:00.289746,2025-08-22 11:43:00.289746,completed,2025-09-13 20:33:09.476031
5254,5,17,2025-08-22 11:30:00.289746,2025-08-22 11:30:00.289746,2025-08-22 12:10:00.289746,2025-08-22 12:10:00.289746,completed,2025-09-13 20:33:09.476031
5255,5,18,2025-08-22 12:00:00.289746,2025-08-22 12:00:00.289746,2025-08-22 12:40:00.289746,2025-08-22 12:40:00.289746,completed,2025-09-13 20:33:09.476031
5256,5,16,2025-08-22 12:30:00.289746,2025-08-22 12:30:00.289746,2025-08-22 13:10:00.289746,2025-08-22 13:10:00.289746,completed,2025-09-13 20:33:09.476031
5257,5,18,2025-08-22 13:00:00.289746,2025-08-22 13:00:00.289746,2025-08-22 13:40:00.289746,2025-08-22 13:40:00.289746,completed,2025-09-13 20:33:09.476031
5258,5,16,2025-08-22 13:30:00.289746,2025-08-22 13:35:00.289746,2025-08-22 14:10:00.289746,2025-08-22 14:15:00.289746,completed,2025-09-13 20:33:09.476031
5259,5,17,2025-08-22 14:00:00.289746,2025-08-22 14:00:00.289746,2025-08-22 14:40:00.289746,2025-08-22 14:40:00.289746,completed,2025-09-13 20:33:09.476031
5260,5,16,2025-08-22 14:30:00.289746,2025-08-22 14:30:00.289746,2025-08-22 15:10:00.289746,2025-08-22 15:10:00.289746,completed,2025-09-13 20:33:09.476031
5261,5,16,2025-08-22 15:00:00.289746,2025-08-22 15:00:00.289746,2025-08-22 15:40:00.289746,2025-08-22 15:40:00.289746,completed,2025-09-13 20:33:09.476031
5262,5,18,2025-08-22 15:30:00.289746,2025-08-22 15:30:00.289746,2025-08-22 16:10:00.289746,2025-08-22 16:10:00.289746,completed,2025-09-13 20:33:09.476031
5263,5,16,2025-08-22 16:00:00.289746,2025-08-22 16:00:00.289746,2025-08-22 16:40:00.289746,2025-08-22 16:40:00.289746,completed,2025-09-13 20:33:09.476031
5264,5,18,2025-08-22 16:30:00.289746,2025-08-22 16:32:00.289746,2025-08-22 17:10:00.289746,2025-08-22 17:12:00.289746,completed,2025-09-13 20:33:09.476031
5265,5,16,2025-08-22 17:00:00.289746,2025-08-22 17:00:00.289746,2025-08-22 17:40:00.289746,2025-08-22 17:40:00.289746,completed,2025-09-13 20:33:09.476031
5266,5,15,2025-08-22 17:15:00.289746,2025-08-22 17:15:00.289746,2025-08-22 17:55:00.289746,2025-08-22 17:55:00.289746,completed,2025-09-13 20:33:09.476031
5267,5,16,2025-08-22 17:30:00.289746,2025-08-22 17:30:00.289746,2025-08-22 18:10:00.289746,2025-08-22 18:10:00.289746,completed,2025-09-13 20:33:09.476031
5268,5,18,2025-08-22 17:45:00.289746,2025-08-22 17:49:00.289746,2025-08-22 18:25:00.289746,2025-08-22 18:29:00.289746,completed,2025-09-13 20:33:09.476031
5269,5,18,2025-08-22 18:00:00.289746,2025-08-22 18:00:00.289746,2025-08-22 18:40:00.289746,2025-08-22 18:40:00.289746,completed,2025-09-13 20:33:09.476031
5270,5,17,2025-08-22 18:15:00.289746,2025-08-22 18:15:00.289746,2025-08-22 18:55:00.289746,2025-08-22 18:55:00.289746,completed,2025-09-13 20:33:09.476031
5271,5,17,2025-08-22 18:30:00.289746,2025-08-22 18:30:00.289746,2025-08-22 19:10:00.289746,2025-08-22 19:10:00.289746,completed,2025-09-13 20:33:09.476031
5272,5,17,2025-08-22 18:45:00.289746,2025-08-22 18:45:00.289746,2025-08-22 19:25:00.289746,2025-08-22 19:25:00.289746,completed,2025-09-13 20:33:09.476031
5273,5,16,2025-08-22 19:00:00.289746,2025-08-22 19:02:00.289746,2025-08-22 19:40:00.289746,2025-08-22 19:42:00.289746,completed,2025-09-13 20:33:09.476031
5274,5,17,2025-08-22 19:15:00.289746,2025-08-22 19:15:00.289746,2025-08-22 19:55:00.289746,2025-08-22 19:55:00.289746,completed,2025-09-13 20:33:09.476031
5275,5,17,2025-08-22 19:30:00.289746,2025-08-22 19:35:00.289746,2025-08-22 20:10:00.289746,2025-08-22 20:15:00.289746,completed,2025-09-13 20:33:09.476031
5276,5,16,2025-08-22 19:45:00.289746,2025-08-22 19:45:00.289746,2025-08-22 20:25:00.289746,2025-08-22 20:25:00.289746,completed,2025-09-13 20:33:09.476031
